Gene	x	y	cluster
VPS9D1	10.942913	-4.495266	15
LIG3	-22.973677	-0.0048345984	22
NIPBL	21.990562	4.4436035	12
NIPAL3	-3.5259647	10.928623	16
NIPAL1	4.2575135	-13.914351	1
NINL	-0.23371412	8.86952	19
PSMD6	-7.1587276	-5.161289	7
ZC3H7A	12.559374	-8.667049	21
NIF3L1	-10.131506	-3.3482373	7
CAPZA2	20.943579	-6.089805	15
NGLY1	18.898249	-7.80736	15
NFYC	13.67036	-5.1594663	5
NFYA	-17.771492	-7.933433	0
ZNF407	20.626749	3.448901	12
NFU1	3.587085	-9.928278	20
NFKBIZ	3.193787	9.021672	11
JAM3	17.735416	6.2152343	11
NFKBIA	-7.39754	1.0462799	10
NFKB1	19.38084	-1.0652233	26
NFIX	16.636696	4.935867	16
LAMTOR1	-4.872352	-4.022977	7
NDUFB10	-2.1339488	-3.512381	20
PGP	18.743021	-9.794902	15
NFIC	10.681513	2.0464287	16
NFIA	21.059748	10.23802	19
NFE2L3	-21.581797	-2.0179727	0
NFE2L1	2.6741164	-6.0441275	15
NFATC2IP	7.531991	-4.5439987	25
NFASC	21.736225	6.9778657	12
BIN3	5.627843	-8.11601	1
NEXN	-1.6569264	5.2268076	8
PHACTR4	18.786901	0.4397355	12
RB1CC1	21.711725	1.5835676	12
THEMIS2	-8.821178	6.9559293	3
RPL27	-0.88985854	-0.9460484	20
PGM3	9.013132	-12.250784	1
NES	-11.885874	9.49103	3
NEK8	-22.460667	2.1797311	22
MED29	-7.161272	-4.381027	7
ASTN2	23.41151	9.094873	12
RFWD3	-17.171253	-8.118676	22
NEK6	-8.751682	11.499901	3
NEK11	18.695562	3.8280869	12
PSMD7	-0.41855153	-5.676099	20
DUSP15	-15.576282	0.35543147	6
NEDD9	0.96634525	5.4470205	1
NEDD8	-0.6477763	-3.7461421	20
GABPB1	2.5808692	-13.319887	1
NEDD4L	23.233862	8.915174	12
PHF24	-3.5767212	-8.988222	16
AK1	-4.8212376	-2.9373915	7
NECTIN1	9.193465	0.98263603	16
CLDN3	-15.254165	4.684087	3
OXSR1	17.888004	-3.0320308	18
IQCH-AS1	2.6301346	-14.613372	1
NECAB2	-4.016174	7.355888	9
NECAB1	20.849611	9.7899885	11
NEAT1	18.112646	9.867388	11
FAM156A	-15.291676	-11.9734535	4
NDUFS8	-2.4739172	-3.76585	20
NDUFS6	-3.2785132	-3.034241	20
C11orf68	-8.461836	-0.762743	6
NDUFB9	-2.2370138	-3.5223033	20
NDUFB3	-2.5019734	-3.9708655	20
NDUFAF8	-3.911561	-5.140001	17
PHF23	-10.972745	-1.8947468	22
GFM2	12.245487	-9.7564745	18
ZNF783	-12.540985	-11.839468	14
NDUFAF4	-3.8839586	-5.162966	7
NDUFA7	-11.5915365	1.3558098	14
NDUFA12	-1.3147719	-3.879065	20
NDUFA10	19.22513	0.877104	12
NDST3	27.680582	8.098769	12
NDRG2	-9.108994	13.147325	3
NDC1	6.0344467	-10.548816	1
NCSTN	-14.168027	-3.8135145	6
NCOA7	20.272884	6.520139	12
SMARCA2	23.691359	6.3063955	12
NCOA5	10.375387	-10.982015	1
NCOA4	1.9327222	-8.726126	1
NCOA2	22.44649	5.9962745	12
MFSD13A	-12.128867	-9.171658	4
NR1D2	17.558306	7.908848	15
NCEH1	17.410297	0.7457577	5
NCAPH2	-11.978746	-7.125166	6
NCAPH	-20.013111	5.9459333	13
NCAN	10.892048	4.161014	19
KCTD6	-10.636742	-15.092185	6
OTUD4	14.458467	-7.57583	5
NBPF9	-12.339936	3.077208	14
RGS17	20.615181	12.981918	26
NBPF3	-16.174839	-11.888876	9
ABCB10	7.862745	-10.004906	1
G2E3	16.960611	-6.464129	5
NBPF19	-10.228828	7.7874455	3
NBPF14	-10.033925	8.017154	3
NBPF11	6.7622056	-2.2558563	1
NDUFS3	-3.166534	-4.079434	20
PORCN	-12.568682	-4.0502424	6
NBAS	23.115938	4.95788	12
PYCR2	-10.340433	-3.8127108	7
NAT16	-21.25072	-0.35374284	0
GPR137C	19.450077	9.472171	26
NAPG	21.567827	-4.528963	12
PPIL3	-8.185919	-7.207239	7
NAPB	22.900904	-3.6804748	15
NAPA	3.8792865	-4.4961877	25
NAP1L5	1.5704395	-4.67565	15
NAP1L3	2.5930057	-5.1389146	15
NANS	-7.8412375	-2.9962044	7
SPP1	3.6876857	13.170139	11
NEDD1	-17.064745	7.4709344	13
PARM1	13.232071	7.3260407	16
NAIF1	-14.847507	-2.0585434	7
NAGS	-14.935101	1.2726322	7
NAGA	-21.981169	2.101931	22
NAF1	10.809729	1.212198	16
NACC1	-11.020175	-9.050968	6
NACA2	-19.744448	1.104016	14
NABP1	-9.639306	7.8693132	3
KITLG	13.482708	6.6830645	26
NAB2	-10.0897045	-9.040452	9
RFLNB	-17.08419	4.1017957	3
OTUB2	-13.163588	-4.556984	6
DDB2	-11.070959	4.7488756	4
NAA16	18.288385	-4.10935	5
HNRNPAB	-9.160719	0.5921101	13
NAA10	-7.2215962	-9.270245	25
N4BP2L2	23.53709	6.8570914	12
MZT2B	-2.1828458	-2.1354313	17
MYT1	-3.8671541	13.403428	3
POPDC2	-15.069584	0.74363804	0
ATXN7L1	18.65217	3.4539526	12
FCF1	-16.37045	-8.696559	9
PPIP5K1	14.781263	-2.6143885	5
SRRT	-14.387466	-6.904069	7
MYO6	21.129108	5.9301386	12
MYO5A	23.469591	6.800377	12
NPRL2	-22.746271	0.86049944	22
MYO10	-7.6760917	13.884304	3
MYLK3	-21.997377	2.75484	2
MYLIP	-3.1011782	6.8916435	2
MYL12A	-13.049212	10.087595	3
MYH7B	-16.307676	-2.725039	4
MYH7	-15.919281	1.6928167	6
PSMA3	2.0970008	-9.970165	20
CNFN	-10.489941	0.92683685	17
MYCBP2	24.32414	7.1041636	12
ARHGEF9	22.909637	2.0712636	12
MYBL1	-18.067942	5.2317557	13
POM121	14.645642	-3.761714	5
MXRA5	-9.399243	8.192655	3
C5AR1	-6.55194	14.736231	3
MXI1	18.106367	7.9001293	15
MVB12A	-16.712893	-3.211836	17
FZD10	-13.022563	7.573913	3
SMG1P5	6.7981853	-9.551512	1
MUTYH	-12.763671	2.856227	14
MUS81	-13.1927805	-6.955526	7
ADGRG6	-3.3127608	11.647352	8
MUC1	-17.1694	0.35284862	0
MTUS2	26.039839	7.5250826	12
MTRR	5.1464496	-13.640166	1
SURF6	-12.505133	-3.405716	6
PCP4L1	-2.952331	8.536375	19
PLAGL1	15.73418	10.964789	12
MTMR1	17.843618	0.55681	12
SEC22C	3.8991914	-10.661378	20
MTIF3	1.3839829	-9.762619	20
TUB	10.470419	-0.8764457	16
MTHFD2L	10.861314	6.138707	5
MTFP1	-19.9295	0.84868765	0
MTF2	19.791006	-2.0815058	5
MTCL1	15.111213	2.3301554	19
CTDSP1	-14.69614	4.0775757	3
MT-ND2	28.961468	2.788421	28
MT-CO1	28.89236	2.8674803	28
QSOX2	-11.163899	-8.9924	8
MT-ATP6	28.924158	2.8271773	28
SEC61G	-3.3230846	-2.4418242	20
MSX1	-13.10447	9.154341	3
NLRP1	-6.2136183	10.722212	8
MST1R	-17.46675	1.2984178	0
ZBTB37	-17.892353	-12.149909	4
MST1	-15.500228	-1.6111226	0
MSS51	-15.20012	-11.239136	14
MSRB2	-5.110133	-0.6940454	17
LINGO1	13.886769	1.3912195	16
APTX	14.377763	-3.734322	5
MSL3	-9.088815	-1.2842811	17
TANGO6	15.231226	-2.4746015	5
MSL2	10.156836	-9.085267	1
MSL1	10.526736	-3.9354634	25
CPXM2	-5.6279926	8.146885	8
MSI1	-12.207209	8.436598	3
ATP11A	13.121562	1.8041832	11
MSH6	-19.800499	-7.89381	4
SLC24A5	-21.316832	-2.2738976	0
MSH2	20.110212	-1.2281103	12
SAMM50	-8.645062	-4.5620594	7
PER3	17.767876	7.9502583	15
DDX3Y	9.3971815	-11.388	18
MRTO4	-9.788796	-5.2036366	7
OPTN	14.524686	2.4083517	15
MUC3A	-17.862013	0.6851099	0
MRS2	9.431569	-11.347804	1
MRRF	8.680904	-12.483722	27
LINC00511	18.829254	8.954816	19
MRPS35	8.56553	-9.968671	20
MRPS34	-4.4521065	-1.2069389	17
ZNF660	-12.908972	2.770077	14
MRPS27	14.477605	-7.422215	5
NNMT	-9.473097	5.762389	3
MRPS25	11.674072	-6.0043035	15
MRPS22	-7.280107	-3.8262465	7
MRPS2	-10.90464	-1.228726	6
MRPS18C	-2.0219154	-5.537428	20
MRPS10	-7.4967947	-4.4471645	7
CREM	14.450141	0.4706796	1
MRPL9	-8.676819	-3.6078463	7
MRPL57	-2.0996745	-4.4517345	20
SOCS2-AS1	-16.112728	13.007654	3
MRPL55	-4.545947	-4.079965	7
KHDRBS1	19.363438	-6.7019706	16
MRPL48	2.4340978	-11.101808	20
MRPL47	-7.154	-3.102159	7
MRPL42	10.873172	-12.170513	20
MRPL38	-15.315784	-4.444035	6
PDCD4	18.778181	-6.6487765	21
SPPL2A	12.488577	-3.3426783	5
MRPL33	17.687136	-11.105195	5
ST3GAL1	12.496294	4.945324	16
MRPL27	-6.366135	-3.623595	7
RRAS2	11.990687	5.995841	26
CALCRL	11.6628685	8.53601	16
ANGEL1	1.1251293	-13.51967	3
MRPL2	-12.028447	1.7710875	14
C11orf96	-4.672039	0.9312688	17
MRPL13	2.0976484	-11.003825	7
SEC24A	10.360651	-8.146587	1
ZNF692	-8.425305	-9.959463	9
MRPL1	15.481404	-7.348592	5
MRNIP	10.352051	-6.3614664	18
MRI1	8.322376	-14.820627	25
CWC27	21.0024	1.1108321	12
FOXO4	-14.273996	-0.23452032	6
GAD1	12.732796	11.960474	19
PDHX	21.210814	-0.95215523	12
OTP	-5.2622313	9.438592	8
MRE11	10.75674	-10.699607	1
MRC2	-11.635816	9.143113	3
MRAP2	10.483286	9.71426	8
WDR17	24.084469	3.9303238	12
ZNF629	-13.434767	-1.1222609	6
MSRB1	-11.34684	-2.2155347	7
MPV17L2	-15.161134	-1.7807424	6
GCNT1	7.874487	1.3083936	16
PGLS	-5.505151	-0.35793898	17
MPRIP	18.666536	2.7504096	12
MPPE1	8.661182	-13.776187	25
DEPTOR	3.9557817	11.272144	11
MTFR1	3.9139254	-13.473504	2
MPP7	14.021253	2.7970397	26
MPND	-12.541467	-2.8359666	22
NOC2L	-7.0427365	-8.041092	6
POLR2L	-3.632725	-2.4531317	20
RAD51B	5.7886314	10.924926	11
MORN4	8.768745	-6.8413415	1
MORN1	-12.319793	-12.477719	14
MORF4L2	23.891138	-0.7073283	15
SNRPD3	-5.7265177	-1.8846986	14
MORF4L1	1.3430239	-2.1441474	15
MORC4	-8.219928	3.230306	4
MORC3	14.371259	-4.976259	5
NOM1	-15.309448	-9.590117	4
MON2	22.467632	4.8742647	12
MOK	15.764954	0.5741628	5
MOGS	-9.397324	-8.607181	9
BANF1	-4.566278	-2.8022382	7
MOCS1	-18.012842	-3.7339134	7
EPHX4	13.253309	2.2661016	16
TRIM21	-14.710542	0.23171481	6
MOB3B	19.408861	7.7028217	26
RIDA	-15.751264	-8.4599285	7
MNS1	-16.32274	7.520589	2
PCOLCE2	-1.6338578	10.622425	24
MNAT1	23.598978	4.056965	12
MMRN1	-10.618465	11.807358	3
MDM1	-19.768238	-10.911789	2
MMP2	-13.378894	9.206505	3
MMP17	10.205677	-1.1738827	16
MMP15	-7.5487456	5.83413	8
MMP14	-12.544808	8.130562	3
NAT8L	4.46855	-3.7510266	25
MMP10	-16.085236	-2.0493367	0
MMACHC	-17.221395	-2.7503572	0
MLXIP	12.571002	-1.7950525	16
MLLT6	6.0294867	-6.751244	1
TMPRSS5	-14.9657	12.625775	11
MTSS1	18.771904	10.56996	19
MLLT1	-8.451802	2.3596513	6
MLH1	6.1802382	-11.830892	1
MKNK1	13.108327	1.1382159	5
MKKS	14.735839	-12.43081	25
DLEU2	19.742266	7.696256	11
MIS18A	-14.311468	-3.9952867	7
TREX1	-15.736861	-0.2664422	0
PKD2	20.994781	3.9112208	12
MICAL3	21.707174	6.0956545	12
SLC7A9	-18.60642	-1.7014211	0
PUS10	10.467276	-8.314214	18
MN1	-1.7659006	8.577946	19
MYO15B	-10.067664	10.465551	3
MIR100HG	22.85279	7.457244	12
MIPOL1	22.282297	3.160951	12
MINCR	-15.198877	-1.3111168	0
TRIM11	-9.964239	-12.329198	9
PCDHAC2	-19.516388	1.0512738	14
MIGA2	-9.584041	-10.777468	4
MIER3	-17.558737	-10.691703	6
MIEF1	-11.669283	-1.5198342	6
NBEAL1	21.234758	2.8864043	12
MIDN	-8.524783	4.43704	10
SUMO1	-0.4843543	-3.9119759	20
MICU3	23.243994	2.8863764	12
MICU2	22.591604	2.2340508	12
MICAL1	-8.657229	-9.686813	9
MIB2	-8.836456	-9.914768	9
MIB1	21.95493	2.539119	12
MIAT	25.600615	5.1315036	12
APOBEC3G	-17.263147	1.521163	0
ARHGAP1	-0.37675506	4.298645	11
MGST2	-3.063855	12.211967	8
TMOD2	22.894876	0.57848924	12
MGST1	27.262594	2.8102574	27
ZNF134	-16.152771	-7.2829685	6
MGMT	7.877698	7.214985	11
MGLL	17.22172	8.6259985	16
PCDHA5	-14.585264	1.3953	0
HRH2	13.189649	2.5926247	16
PSAT1	-10.717973	12.956929	13
PCSK6	4.5291758	12.267169	11
NXNL2	-7.1372952	6.9439077	9
ZNF10	20.507143	-5.1072364	5
MFSD8	11.732678	-8.501282	1
C10orf88	-17.688087	-9.948801	4
MFSD6	20.103567	-2.0090675	5
MFSD4A	10.645733	-0.17938237	16
AHDC1	11.443817	-1.5004791	16
MFSD3	-10.991595	-5.4571824	17
MFSD14B	7.1937523	-10.630525	1
MFSD10	-6.9170833	-10.253213	25
MFSD1	11.874221	-9.296702	18
MFGE8	-10.870193	7.988998	3
MFAP4	-13.226877	9.391062	3
MEX3A	-8.031109	4.0748053	20
METTL9	16.142212	-11.480599	17
PHF11	-17.139608	8.161761	7
MIER2	-14.231166	-8.45237	6
F8	-19.922272	-4.9062552	0
PRAM1	-16.076225	9.322228	23
BICD1	23.486849	6.080434	12
SVOP	15.463156	0.619392	12
PPP1R12B	21.886759	6.5584626	12
METTL3	-11.943446	-7.4107685	7
NUAK1	15.2219515	3.8647528	16
METTL26	-3.3102024	-5.9014525	17
METTL23	-16.474653	-4.455718	7
CLYBL	9.211661	6.3421054	21
ADAT1	-12.563431	2.476929	4
METTL21A	-13.828578	-15.620137	4
METTL15	20.796392	2.6565728	12
CCDC102A	-16.857952	2.070711	3
STAP2	-20.156094	-2.700372	0
MET	10.714746	6.386737	26
MT-CYB	28.920242	2.8263204	28
MCM9	7.8591986	-12.261726	1
TRAPPC1	-5.1474347	-3.1310973	7
SHISA6	16.91936	11.454184	19
MEPCE	-12.686736	-1.3293371	6
TMEM167A	-0.79401714	-7.598182	20
PDIA6	12.054193	1.9109163	16
MEMO1	24.879951	0.5816686	25
MELTF-AS1	-10.552913	-6.9191585	9
PKMYT1	-18.728062	4.308458	13
MELTF	-8.735886	5.29904	8
REEP4	-15.945157	0.8887607	0
MEIS3	10.682924	-0.45136625	16
MEIOC	-20.730227	-2.177727	0
MEGF9	18.332502	6.218483	12
SEC14L2	-10.32872	-13.949014	4
MED4	14.803454	-4.7887115	5
MED26	-14.392334	-11.465155	14
C2CD5	23.883497	4.8165355	12
MED25	-11.593366	-10.199062	4
MED20	-17.448566	-4.070431	0
MED18	-13.924053	-1.4525267	7
MED17	9.040019	-11.570243	1
PTPRA	23.685266	4.8932343	12
MED13	20.162148	1.54758	12
MED12L	24.025415	5.8597703	12
MDM4	25.718138	-0.6809086	27
MDM2	11.30477	-8.826814	5
SLC25A17	5.142085	-9.694049	1
MDH1B	-14.896025	-6.659465	7
PROB1	-15.912941	0.020075673	0
MDFI	-12.72952	8.1742735	3
MCUB	-4.0821266	11.010723	8
KIF1B	23.302141	7.2945	12
SQLE	0.5496229	1.4760435	29
MCU	19.12358	3.172213	12
MCTS1	11.598871	-12.724669	20
MCRS1	-10.8866825	-5.8213387	7
MCRIP1	-4.689087	-3.50922	7
MCMDC2	-22.696268	-3.7075927	0
RNPS1	19.049652	-8.99002	15
MCM3AP	8.786607	-9.476488	1
MCM2	-18.096054	5.39772	13
MCHR1	-11.03151	0.19669926	6
MPST	-15.1546	2.494635	17
MCF2	1.1926388	8.180874	19
MAT2A	5.083401	5.514896	15
MCCC1	17.52576	-2.2784579	5
NXPE3	3.3078177	9.12828	11
PDE8B	22.804443	9.982601	12
MBTPS1	17.43296	-1.8674804	5
PIPOX	-12.315791	5.498396	3
MBTD1	16.98142	-3.2755082	5
NT5C	-6.998957	2.3883812	7
USP51	-12.4419565	0.2352254	6
MBLAC2	-1.5120572	-13.58518	4
RPL26L1	-6.405597	-3.1329606	7
MBD3	-11.724794	-8.92234	6
MBD1	4.196574	-10.959981	1
NDUFB2-AS1	-15.307365	-0.7245718	0
MAZ	-5.4513564	0.42370516	17
MAX	20.926727	-5.2596927	27
MASTL	-20.89333	-3.9721467	7
ODF2L	22.372366	1.5204889	12
DCC	25.897211	9.438324	24
NOP2	-13.309667	-7.4922066	7
MAST3	11.531956	0.41422787	16
MAST1	16.267988	0.07453423	15
MARVELD1	-14.822823	0.15558763	7
MARCKSL1	-1.1447582	0.44139493	15
COX10	13.152656	-10.472262	18
MGAT1	-15.774523	-4.335351	6
ZNF106	17.585602	0.49712485	5
MAPKBP1	16.08134	-0.7558645	5
WDR55	-13.541132	-5.28676	7
PRPF3	6.6430826	-9.535033	1
MAPKAPK2	-6.0667634	5.98165	9
MAPK8IP2	4.149254	-6.048979	25
MAPK8IP1	-0.31631866	3.0747845	11
MAPK8	23.1153	5.5731997	12
MAPK4	13.300215	4.074863	16
MAPK14	19.534424	0.9735821	12
MAP9	23.73414	-2.5237403	15
MAP4K5	20.763355	6.9518695	12
FSCN1	-5.6661105	1.5236686	6
MAP3K6	-15.86445	0.4039496	0
FAM229A	-17.4591	0.67431444	0
MAP3K5	21.922758	9.177399	12
MAP3K4	19.59534	0.07722168	5
DCLK1	25.475433	7.937596	12
MAP3K15	-6.791395	14.271449	3
MAP3K12	-8.91484	-10.943503	9
MAP3K11	-15.54619	-5.2652736	0
HS2ST1	22.08569	3.3627694	12
ZFAND3	23.255863	6.756223	12
MAP2K2	0.9034796	-5.33383	1
MAP2K1	16.304365	2.407335	16
MAP1S	-6.6968446	-8.208251	6
MAP1LC3A	2.0539536	-2.8914566	17
PPP1R7	9.418176	-1.1265609	16
GABRA3	14.202856	5.5579743	26
MANEA	-10.837677	-0.3470505	6
MANBA	12.423661	7.946197	21
MAN2A2	-0.3388251	3.6447175	11
MTA1	-10.794424	-8.7185335	6
MAN1B1	-9.486845	-11.127142	4
MALSU1	-14.210884	-14.362361	7
HOOK3	21.081104	3.0869024	12
HPS4	3.4762225	-11.328281	1
FEZ1	1.5342674	-1.0049338	15
HEBP2	-4.1306477	0.9822952	20
XPR1	21.285526	4.054208	12
MAGED1	21.871607	2.571977	12
CENPM	-19.275751	6.673985	13
ZGLP1	-12.559239	-6.74609	9
PCBP1	-2.6583178	-7.5910153	1
FAM171A1	18.405035	4.4760756	12
GRIK4	21.211994	10.497391	26
MT-ATP8	-19.37373	11.536997	28
NDOR1	-13.285582	-9.441832	4
MAFB	-3.4169538	10.9897375	19
MAF1	-10.223697	0.09714435	6
MAF	-3.4043286	11.095596	19
MADD	12.357251	-3.2600882	16
KCTD2	-4.6453605	-10.279664	6
MAD2L1	-20.192122	7.4092774	13
ZNF79	-17.418804	-3.6571002	0
MRAS	9.618314	-0.10796822	1
PDLIM3	-10.393538	11.97322	3
EXT1	23.481787	7.733267	12
MACF1	23.556158	7.6682158	12
YIPF5	-4.2611203	-7.166968	17
CCND2-AS1	-11.922606	-15.319893	4
PROC	-17.858738	0.50649494	0
MAB21L2	-12.169684	6.7157655	8
PADI2	2.5903769	11.828404	11
NFX1	17.130465	-0.9316204	5
LZTFL1	5.5154014	-13.6252985	1
SLIT1	16.695463	3.4908094	16
C1orf56	4.0740204	-2.1174338	27
PCDHB5	-19.260485	-1.2517629	6
LYSMD4	-12.633789	-10.538661	8
GALP	-11.771243	-2.6240568	7
LYSMD1	-19.49924	0.06109864	0
MECP2	15.064448	-2.5166092	16
KRT10	-4.1695127	-1.2145137	17
PHIP	22.547586	5.2569246	12
TH	-5.302549	9.32996	8
LYRM2	0.59089595	-7.54582	27
LYPLAL1	19.405653	-4.8218255	12
PLXNA3	-5.5738873	3.4069023	9
TRAPPC13	17.531164	-5.6213975	5
PRUNE2	20.28026	8.091765	12
LYG1	-20.84805	-1.9933088	0
BCL7B	-6.273492	-7.1457505	6
LY6E	-3.0149066	-6.6138053	10
LVRN	-16.849365	6.0194263	0
LUM	-12.080018	10.279453	3
LTN1	14.5050125	-9.767554	15
KCNH7	26.7035	8.019549	12
MRPS23	-6.9164696	-4.38566	7
MRPL40	-6.940733	-3.016205	7
LSM8	0.28756136	-9.714746	20
LSM14A	19.242533	-0.18801221	12
NRP2	10.507578	12.49221	11
LSM12	-13.056529	-10.9742565	4
LSM1	-7.2208595	-3.762661	7
IL17RD	-8.180526	9.586515	3
PGGHG	-16.666916	0.62873447	0
LSG1	-15.330215	-7.4083767	7
MAGEH1	-3.1033926	-4.813245	15
ZNF718	14.96198	1.2978243	21
MEGF6	-14.1950865	6.3176675	0
CHD1L	15.351318	-12.979304	25
LRRTM4	25.217245	9.241802	24
LRRN3	21.45758	12.77285	26
GOLGA6L9	-19.476297	1.0512836	14
RGP1	-13.864505	-8.339471	4
LRRN1	18.450325	8.685923	2
TMEM64	20.667685	9.915127	11
LRRK2	14.389603	2.5621407	16
FUS	24.294355	-0.38011175	21
LRRIQ1	9.260279	4.413837	2
LRRC9	8.350389	4.145878	2
TBC1D2B	7.744388	-6.8363376	1
PEG10	2.9323335	-3.3376443	8
LRRC8D	4.9439797	1.1469537	14
FMNL2	22.741747	8.230718	12
LRRC73	-12.577719	-3.5388718	6
DNAH1	-10.965579	-11.906971	9
MARK3	22.106571	4.310865	12
MZF1	8.808731	-4.629844	2
MIS18BP1	6.413805	3.2042224	13
LRRC56	-17.037783	-1.0012703	0
LRRC55	-7.2856874	8.459851	8
MMADHC	-6.2986894	-4.906942	7
LRRC4B	14.038555	-0.8079079	5
LRRC41	7.8222985	-7.8941445	1
CDC42EP3	-3.1665528	8.709096	3
BUB1B	-20.768883	7.356351	13
PLEKHB2	15.210144	-9.79564	15
LRRC3	-16.152636	1.5627575	0
LRRC25	-17.592861	2.4367986	0
YPEL5	2.310616	-6.2437334	15
LRR1	-19.18902	6.140778	13
LRP4-AS1	-10.129143	11.456496	3
LRP1B	24.774662	9.139359	24
LRP1	12.47895	-0.32626995	16
LRIG2	11.967895	-9.00969	18
LRIG1	-8.320211	14.047073	3
MMGT1	-10.951883	-0.3702445	6
LRFN1	-11.59857	-0.6402065	6
LRCH2	18.790213	-6.180123	5
LRCH1	19.43108	5.0922184	12
LRBA	22.555878	5.690884	12
LRAT	-6.6634827	13.63311	8
LPIN3	-9.360913	9.125439	22
CLOCK	20.76027	1.274363	12
PRR18	-10.590939	10.163468	11
PIK3R2	-10.824049	-9.800879	6
LPAR6	-11.492304	14.808589	23
RHOT1	19.96316	1.7201201	12
LOXL4	-13.97976	7.369028	3
FSCN2	-17.46495	-0.10002474	0
LOX	-13.987308	7.81568	3
LNPEP	21.204426	-3.6235464	15
DNAH6	10.167547	4.2435775	2
PMPCB	10.549499	-11.902109	18
MPV17	3.598155	-9.8185005	20
MYO1C	-15.318706	3.598803	4
WIZ	-14.219588	-4.081196	6
KNDC1	13.466015	0.256992	16
LMO4	15.209441	4.0799394	16
LMO3	27.176361	2.9412909	27
OCM	-21.518873	1.7610005	22
PARD6G	-4.605729	7.172206	3
CDIPT	-5.0700893	-7.8492823	6
MRFAP1L1	-6.2487607	-5.8703184	7
LMNA	-4.4456854	7.060786	3
CPNE7	0.017565273	7.31584	8
LMF2	-8.218667	-9.740934	9
LMBRD2	19.108795	-4.4906435	15
AMN1	16.672808	-3.257066	5
MTTP	-14.164544	1.7265222	7
LMBR1	21.271763	1.4925002	12
ANTXR2	0.83508664	6.2813287	9
PIGC	1.9997579	4.2889028	27
GCSH	-5.423742	0.017951341	17
LLGL2	-10.4185095	9.638738	11
MED15	14.409802	-2.2896109	5
LLGL1	-18.78143	0.86342996	6
NUP153	17.444468	-3.5187984	5
MAB21L1	-5.679542	8.57547	8
POC1A	-19.576998	5.647579	13
MAP7	22.381084	7.98603	12
SLC5A2	-17.40956	-0.13327114	0
PIK3R3	4.6342745	1.1831809	14
SAP18	-0.7371011	-3.7950442	20
LIPT1	-12.645972	1.20894	7
PACS1	20.436079	3.549679	12
LIPG	-12.672134	8.885069	3
PRKCD	-16.36677	4.859091	0
TAS1R3	-16.454027	-0.31332257	0
ZSCAN31	10.228632	0.048333894	16
LIPE-AS1	14.949823	-0.3030907	5
SYNPO	10.0239525	-0.99396443	16
LINGO2	26.518637	8.777641	12
PCSK4	-14.696967	-5.0238338	0
MARK4	14.116509	-1.4960915	5
PDE4D	24.767286	8.807759	24
SPAG9	20.468372	5.108462	12
CADPS2	23.896267	11.22178	26
AKAP7	16.618576	9.407773	26
CLK1	19.81518	-6.953104	21
STK32C	9.801093	-0.4506398	16
RP2	-19.671623	-4.9817367	0
KIAA1328	20.437742	4.4391456	12
AATK	16.198072	6.428313	11
MYH3	-17.952211	2.250913	0
SLC7A11	-8.456153	14.3073015	3
SPEF1	-1.6509838	2.567575	9
POLE2	-22.891628	-4.4768987	0
METTL22	-13.145127	-10.052809	4
KLHL32	21.706388	8.315613	12
ABCC8	12.548331	-0.9331901	16
RPH3A	17.191782	8.971438	16
MYO15A	-8.772806	5.828268	3
SREK1IP1	11.643318	-11.101546	18
ZNF251	15.198479	-2.4775696	5
MAK16	-18.019224	-5.3658843	0
LRRC27	-9.4613085	-13.32208	4
RNF152	-1.8769205	12.673641	8
ARSB	7.40913	6.746014	23
MLF1	7.871233	3.6066737	19
TRUB1	6.114513	-12.375273	1
PFN1	-4.0987396	-1.198709	17
ZNF330	-19.480198	-8.928713	7
CSTF2	-13.727728	-7.303819	7
CEP104	8.447045	-6.7125874	16
NELFCD	-8.08322	-8.871052	7
ZBTB24	-18.55242	-6.3548985	7
PKP2	-1.0548102	9.524876	19
RAD21	2.155812	-6.632673	21
MAST2	18.01114	-1.6582696	26
NRIP3	-1.0573125	9.595859	19
SDSL	-14.4603	0.2693704	0
INO80E	-14.957228	-5.4553323	0
FAM161A	-6.7020264	-5.388901	7
PARP1	-0.5550977	-8.342449	20
DUSP6	-2.4753132	3.880319	10
IBTK	22.392262	1.9229225	12
PPIE	-8.500493	-5.0650387	7
APAF1	-16.129797	-15.013322	14
RNF216	17.622892	-0.31808555	5
PAPPA2	6.580938	7.9309077	13
MED21	11.808098	-11.96502	1
TEFM	8.030819	-13.915217	25
HYAL3	-12.490429	-2.399864	7
PAMR1	-8.343584	14.618223	11
NAP1L1	23.959867	2.7876377	12
PIGF	5.1617236	-14.150356	20
N4BP2L1	15.975307	2.1409523	2
PHF6	2.4579856	-10.27406	20
UBAC2-AS1	-18.625492	-2.420424	0
ARL4C	-0.8549096	9.928498	19
ZNF350-AS1	-4.3960214	4.6796384	9
DLEU1	8.66106	8.016959	11
PPP4R3B	16.727184	-4.9989743	5
ABCA17P	11.768173	-2.5210326	16
NPIPB13	-19.159452	0.52250093	0
PCGF1	-11.876523	-2.43046	7
RAB34	-12.423386	8.048594	3
SCYL2	18.217299	-4.3190045	18
NR2F1-AS1	24.4563	11.511908	12
USP48	18.946375	-0.689901	5
PLBD2	6.2512307	-4.8947496	1
P2RX6	-10.031185	5.3284664	3
NTPCR	1.4673257	-11.898445	1
RNF7	-5.6160192	-2.1680946	14
